,year,selling_price,km_driven,fuel,seller_type,transmission,owner
432,2018.0,650000,38083.0,Diesel,Dealer,Manual,1.0
433,2012.0,400000,55328.0,Diesel,Dealer,Manual,1.0
434,2012.0,425000,81632.0,Diesel,Dealer,Manual,1.0
435,2016.0,600000,155201.0,Diesel,Dealer,Manual,1.0
436,2013.0,600000,93283.0,Diesel,Dealer,Manual,1.0
437,2012.0,450000,90165.0,Diesel,Dealer,Manual,1.0
438,2014.0,750000,101504.0,Diesel,Dealer,Manual,1.0
439,2010.0,325000,60000.0,Diesel,Dealer,Manual,2.0
440,2013.0,900000,85036.0,Diesel,Dealer,Manual,2.0
441,2006.0,180000,91086.0,Petrol,Dealer,Manual,2.0
442,2013.0,350000,160254.0,Diesel,Dealer,Manual,2.0
443,2013.0,600000,125531.0,Diesel,Dealer,Manual,2.0
444,2019.0,900000,60000.0,Diesel,Individual,Manual,1.0
445,2006.0,350000,60000.0,Diesel,Individual,Manual,1.0
446,2013.0,280000,90000.0,Diesel,Individual,Manual,3.0
447,2009.0,225000,120000.0,Diesel,Individual,Manual,2.0
448,2014.0,520000,82000.0,Diesel,Individual,Manual,1.0
449,2016.0,509999,60000.0,Diesel,Individual,Manual,1.0
450,2019.0,556000,24000.0,Petrol,Individual,Manual,1.0
451,2014.0,225000,120000.0,Diesel,Individual,Manual,1.0
452,2013.0,325000,65000.0,Diesel,Dealer,Manual,1.0
453,2013.0,365000,65000.0,Diesel,Dealer,Manual,1.0
454,2015.0,850000,84000.0,Diesel,Dealer,Manual,1.0
455,2013.0,350000,75000.0,Diesel,Dealer,Manual,1.0
456,2007.0,225000,50000.0,Diesel,Dealer,Manual,1.0
457,2011.0,135000,50000.0,Petrol,Individual,Manual,1.0
458,2007.0,140000,49000.0,Petrol,Dealer,Manual,1.0
459,2015.0,275000,14365.0,Petrol,Dealer,Manual,1.0
460,2013.0,484999,65000.0,Diesel,Dealer,Manual,1.0
461,2015.0,565000,65000.0,Diesel,Dealer,Manual,1.0
462,2013.0,425000,61083.0,Diesel,Dealer,Manual,1.0
463,2013.0,925000,75000.0,Diesel,Individual,Manual,1.0
464,2012.0,565000,72000.0,Diesel,Dealer,Manual,1.0
465,2014.0,525000,65000.0,Diesel,Dealer,Manual,1.0
466,2015.0,295000,21000.0,Petrol,Dealer,Manual,2.0
467,2017.0,1100000,10000.0,Petrol,Individual,Automatic,1.0
468,2016.0,670000,7104.0,Petrol,Trustmark Dealer,Manual,1.0
469,2015.0,750000,45974.0,Diesel,Trustmark Dealer,Manual,1.0
470,2015.0,760000,55340.0,Petrol,Trustmark Dealer,Manual,1.0
471,2017.0,850000,20000.0,Petrol,Dealer,Automatic,2.0
472,2015.0,390000,60000.0,Diesel,Trustmark Dealer,Manual,1.0
473,2016.0,450000,39415.0,Petrol,Trustmark Dealer,Automatic,2.0
474,2014.0,425000,29654.0,Petrol,Trustmark Dealer,Manual,1.0
475,2016.0,770000,64672.0,Diesel,Trustmark Dealer,Manual,1.0
476,2015.0,1150000,54634.0,Diesel,Trustmark Dealer,Automatic,2.0
477,2015.0,775000,66521.0,Petrol,Trustmark Dealer,Manual,1.0
478,2013.0,450000,1000.0,Diesel,Dealer,Manual,2.0
479,2016.0,535000,52600.0,Diesel,Individual,Manual,1.0
480,2012.0,225000,110000.0,Petrol,Individual,Manual,2.0
481,2017.0,550000,19890.0,Petrol,Dealer,Automatic,1.0
482,2015.0,625000,11918.0,Petrol,Trustmark Dealer,Manual,1.0
483,2017.0,520000,10510.0,Petrol,Dealer,Automatic,1.0
484,2016.0,239000,41000.0,Petrol,Dealer,Manual,1.0
485,2012.0,229999,49824.0,Petrol,Dealer,Manual,1.0
486,2005.0,80000,56580.0,Petrol,Dealer,Manual,1.0
487,2012.0,385000,52000.0,Diesel,Dealer,Manual,1.0
488,2017.0,600000,46507.0,Diesel,Trustmark Dealer,Manual,1.0
489,2015.0,760000,55340.0,Petrol,Individual,Manual,1.0
490,2015.0,625000,60000.0,Petrol,Trustmark Dealer,Manual,1.0
491,2015.0,750000,60000.0,Diesel,Trustmark Dealer,Manual,1.0
492,2014.0,239000,41000.0,Petrol,Dealer,Manual,1.0
493,2015.0,760000,60000.0,Petrol,Trustmark Dealer,Manual,1.0
494,2014.0,350000,50000.0,Petrol,Individual,Manual,2.0
495,2014.0,114999,30000.0,Petrol,Individual,Manual,1.0
496,2013.0,380000,50000.0,Petrol,Individual,Manual,2.0
497,2016.0,900000,35000.0,Diesel,Individual,Manual,1.0
498,2012.0,200999,90000.0,Petrol,Individual,Manual,2.0
499,2014.0,229999,11451.0,Petrol,Individual,Manual,1.0
500,2019.0,800000,60000.0,Diesel,Individual,Manual,1.0
501,2018.0,600000,60000.0,Diesel,Individual,Manual,1.0
502,2005.0,150000,150000.0,Diesel,Individual,Manual,1.0
503,2009.0,150000,66000.0,Diesel,Individual,Manual,1.0
504,2014.0,380000,5000.0,Petrol,Individual,Manual,1.0
505,2006.0,80000,66508.0,Petrol,Individual,Manual,2.0
506,2007.0,225000,55000.0,Petrol,Individual,Manual,2.0
507,2012.0,75000,29900.0,Petrol,Individual,Manual,1.0
508,2012.0,185000,85000.0,Diesel,Individual,Manual,1.0
509,2011.0,425000,50000.0,Diesel,Individual,Manual,1.0
510,2010.0,100000,120000.0,Diesel,Individual,Manual,2.0
511,2008.0,140000,90000.0,Petrol,Individual,Manual,3.0
512,2017.0,710000,8000.0,Petrol,Individual,Automatic,1.0
513,2015.0,450000,7900.0,Petrol,Individual,Automatic,1.0
514,2017.0,210000,50000.0,Petrol,Individual,Manual,1.0
515,2016.0,270000,25000.0,Petrol,Individual,Manual,1.0
516,2009.0,110000,20000.0,Petrol,Individual,Manual,1.0
517,2018.0,540000,17500.0,Petrol,Individual,Manual,1.0
518,2008.0,145000,25000.0,Petrol,Individual,Manual,1.0
519,2013.0,250000,88600.0,LPG,Individual,Manual,1.0
520,2012.0,110000,80000.0,Diesel,Individual,Manual,1.0
521,2008.0,250000,100000.0,Diesel,Individual,Manual,4.0
522,2010.0,140000,60000.0,Petrol,Individual,Manual,1.0
523,2019.0,925000,11000.0,Petrol,Individual,Manual,1.0
524,2017.0,969999,30000.0,Diesel,Individual,Manual,1.0
525,2007.0,90000,80000.0,CNG,Individual,Manual,3.0
526,2001.0,55000,60000.0,Petrol,Individual,Manual,3.0
527,2007.0,155000,100000.0,Diesel,Individual,Manual,4.0
528,2019.0,900000,15000.0,Diesel,Individual,Manual,1.0
529,2011.0,135000,90000.0,Petrol,Individual,Manual,1.0
530,2012.0,180000,120000.0,Petrol,Individual,Manual,1.0
531,2013.0,495000,100000.0,Diesel,Individual,Manual,2.0
532,2009.0,400000,138000.0,Diesel,Individual,Manual,3.0
533,2008.0,250000,110000.0,Diesel,Individual,Manual,2.0
534,2015.0,138000,120000.0,Petrol,Individual,Manual,4.0
535,2011.0,311000,70000.0,Petrol,Individual,Automatic,2.0
536,2015.0,190000,70000.0,Petrol,Individual,Manual,1.0
537,2011.0,311000,140000.0,Diesel,Individual,Manual,1.0
538,2009.0,300000,15000.0,Petrol,Individual,Manual,1.0
539,2009.0,550000,100000.0,Diesel,Individual,Manual,1.0
540,2015.0,600000,70000.0,Petrol,Individual,Automatic,1.0
541,2018.0,195000,5000.0,Petrol,Individual,Manual,1.0
542,2013.0,58000,27974.0,Petrol,Individual,Manual,1.0
543,2018.0,183000,40000.0,Petrol,Individual,Manual,1.0
544,2013.0,250000,38000.0,Petrol,Individual,Manual,1.0
545,2014.0,400000,35000.0,Petrol,Individual,Manual,1.0
546,2012.0,409999,60000.0,Diesel,Individual,Manual,2.0
547,2004.0,120000,120000.0,Diesel,Individual,Manual,2.0
548,2018.0,600000,18000.0,Petrol,Individual,Automatic,1.0
549,2015.0,825000,90000.0,Diesel,Individual,Manual,3.0
550,2016.0,625000,80000.0,Diesel,Individual,Manual,2.0
551,2020.0,700000,1400.0,Diesel,Individual,Manual,1.0
552,2011.0,160000,60000.0,Petrol,Individual,Manual,1.0
553,2011.0,114999,60000.0,Petrol,Individual,Manual,3.0
554,2009.0,150000,53000.0,Petrol,Individual,Manual,1.0
555,2010.0,250000,100000.0,Diesel,Dealer,Manual,1.0
556,2012.0,390000,86000.0,Diesel,Individual,Manual,2.0
557,2015.0,650000,100000.0,Diesel,Individual,Manual,1.0
558,2016.0,600000,30000.0,Diesel,Individual,Manual,1.0
559,2011.0,250000,120000.0,Petrol,Individual,Manual,1.0
560,2011.0,229999,60000.0,LPG,Individual,Manual,2.0
561,2016.0,299000,50000.0,Diesel,Individual,Manual,2.0
562,2010.0,330000,124000.0,Diesel,Individual,Manual,2.0
563,2012.0,180000,100000.0,Petrol,Individual,Manual,3.0
564,2017.0,475000,42000.0,Petrol,Individual,Manual,1.0
565,2015.0,325000,100000.0,Diesel,Individual,Manual,1.0
566,2016.0,639000,28205.0,Petrol,Dealer,Manual,1.0
567,2017.0,415000,32670.0,Petrol,Dealer,Automatic,1.0
568,2016.0,1199000,30093.0,Diesel,Dealer,Automatic,1.0
569,2013.0,525000,56228.0,CNG,Dealer,Manual,1.0
570,2013.0,425000,59319.0,Petrol,Dealer,Manual,1.0
571,2016.0,699000,39503.0,Diesel,Dealer,Manual,1.0
572,2013.0,325000,35299.0,Petrol,Dealer,Manual,1.0
573,2011.0,275000,51687.0,Petrol,Dealer,Manual,1.0
574,2011.0,269000,76259.0,Petrol,Dealer,Automatic,1.0
575,2013.0,399000,44049.0,Diesel,Dealer,Manual,1.0
576,2017.0,475000,45087.0,Diesel,Dealer,Manual,1.0
577,2011.0,249000,41125.0,Petrol,Dealer,Manual,1.0
578,2011.0,254999,54206.0,Petrol,Dealer,Manual,1.0
579,2012.0,269000,52547.0,Petrol,Dealer,Manual,1.0
580,2014.0,665000,59110.0,Diesel,Dealer,Manual,1.0
581,2014.0,299000,54565.0,Petrol,Dealer,Manual,1.0
582,2010.0,265000,47564.0,Petrol,Dealer,Manual,2.0
583,2010.0,211000,45143.0,Petrol,Dealer,Manual,2.0
584,2013.0,599000,61624.0,Petrol,Dealer,Automatic,2.0
585,2014.0,550000,50000.0,Diesel,Individual,Manual,1.0
586,2010.0,220000,120000.0,Diesel,Individual,Manual,2.0
587,2019.0,500000,20000.0,Petrol,Individual,Manual,1.0
588,2013.0,325000,60000.0,Diesel,Individual,Manual,1.0
589,2010.0,210000,90000.0,Petrol,Individual,Manual,3.0
590,2008.0,110000,90000.0,Petrol,Individual,Manual,2.0
591,2019.0,1200000,25000.0,Diesel,Individual,Manual,1.0
592,2017.0,229999,40000.0,Petrol,Individual,Manual,1.0
593,2006.0,165000,132000.0,Petrol,Individual,Manual,1.0
594,2018.0,525000,10980.0,Petrol,Dealer,Automatic,1.0
595,2018.0,325000,20629.0,Petrol,Dealer,Manual,1.0
596,2015.0,400000,30000.0,Petrol,Individual,Automatic,1.0
597,2015.0,550000,69782.0,Petrol,Dealer,Manual,1.0
598,2003.0,98000,54000.0,Petrol,Individual,Manual,1.0
599,2013.0,900000,63654.0,Diesel,Dealer,Manual,1.0
600,2017.0,700000,60000.0,Diesel,Individual,Manual,1.0
601,2015.0,890000,52000.0,Diesel,Dealer,Manual,1.0
602,2015.0,490000,59385.0,Diesel,Dealer,Manual,1.0
603,2015.0,525000,70378.0,Petrol,Dealer,Manual,1.0
604,2013.0,330000,55425.0,Petrol,Dealer,Manual,1.0
605,2013.0,550000,78413.0,Diesel,Dealer,Manual,2.0
606,2018.0,790000,40890.0,Diesel,Dealer,Manual,1.0
607,2015.0,350000,34823.0,Petrol,Dealer,Manual,2.0
608,2017.0,750000,55545.0,Diesel,Dealer,Manual,1.0
609,2014.0,409999,60000.0,Diesel,Dealer,Manual,1.0
610,2016.0,220000,43700.0,Petrol,Individual,Manual,1.0
611,2009.0,68000,120000.0,Petrol,Individual,Manual,2.0
612,2017.0,290000,20000.0,Petrol,Individual,Manual,1.0
613,2014.0,600000,27483.0,Diesel,Dealer,Manual,1.0
614,2019.0,470000,8000.0,Petrol,Individual,Manual,1.0
615,2008.0,150000,30000.0,Petrol,Individual,Manual,1.0
616,2014.0,180000,56207.0,Diesel,Dealer,Manual,2.0
617,2006.0,80000,70000.0,Petrol,Individual,Manual,1.0
618,2018.0,875000,1440.0,Petrol,Individual,Manual,1.0
619,2019.0,300000,50000.0,Petrol,Individual,Manual,1.0
620,2011.0,220000,63657.0,Diesel,Dealer,Manual,1.0
621,2013.0,250000,60000.0,Diesel,Individual,Manual,1.0
622,2016.0,919999,75000.0,Diesel,Dealer,Manual,1.0
623,2013.0,380000,97248.0,Petrol,Dealer,Manual,1.0
624,2012.0,450000,46000.0,Diesel,Individual,Manual,1.0
625,2016.0,770000,10000.0,Petrol,Individual,Automatic,1.0
626,2018.0,550000,80000.0,Diesel,Individual,Manual,1.0
627,2011.0,320000,100000.0,Diesel,Individual,Manual,2.0
628,2013.0,400000,35000.0,Petrol,Individual,Manual,1.0
629,2017.0,450000,50000.0,Diesel,Individual,Automatic,1.0
630,2011.0,220000,90000.0,Diesel,Individual,Manual,3.0
631,2012.0,400000,150000.0,Diesel,Individual,Manual,2.0
632,2013.0,530000,89000.0,Petrol,Individual,Manual,2.0
633,2014.0,390000,60000.0,Diesel,Individual,Manual,2.0
634,2012.0,185000,100000.0,Diesel,Individual,Manual,2.0
635,2012.0,300000,100000.0,Petrol,Individual,Manual,2.0
636,2014.0,575000,90000.0,Diesel,Individual,Manual,2.0
637,2014.0,300000,75000.0,Petrol,Individual,Manual,1.0
638,2017.0,425000,36000.0,Diesel,Dealer,Manual,1.0
639,2016.0,350000,12000.0,Petrol,Individual,Manual,1.0
640,2017.0,550000,12997.0,Diesel,Dealer,Manual,1.0
641,2017.0,500000,40000.0,Petrol,Individual,Automatic,1.0
642,2015.0,600000,60000.0,Diesel,Individual,Manual,1.0
643,2013.0,300000,25000.0,Diesel,Individual,Manual,2.0
644,2018.0,1150000,26430.0,Diesel,Dealer,Manual,1.0
645,2015.0,475000,24600.0,Petrol,Dealer,Manual,1.0
646,2011.0,260000,28481.0,Petrol,Dealer,Manual,1.0
647,2013.0,350000,100000.0,Petrol,Individual,Manual,1.0
648,2013.0,750000,41988.0,Diesel,Dealer,Manual,1.0
649,2009.0,180000,30375.0,Petrol,Dealer,Manual,1.0
650,2017.0,350000,7658.0,Petrol,Dealer,Automatic,1.0
651,2017.0,611000,34400.0,Diesel,Dealer,Manual,1.0
652,2017.0,325000,18500.0,Petrol,Dealer,Manual,1.0
653,2012.0,225000,48000.0,Petrol,Dealer,Manual,1.0
654,2014.0,300000,28942.0,Petrol,Dealer,Automatic,1.0
655,2017.0,400000,50000.0,Diesel,Individual,Manual,2.0
656,2012.0,711000,53600.0,Diesel,Dealer,Manual,1.0
657,2015.0,851000,53652.0,Diesel,Dealer,Manual,1.0
658,2014.0,500000,25000.0,Petrol,Individual,Manual,1.0
659,2007.0,250000,60000.0,Diesel,Individual,Manual,1.0
660,2017.0,150000,50000.0,Petrol,Individual,Manual,1.0
661,2016.0,610000,15000.0,Diesel,Individual,Manual,2.0
662,2018.0,450000,5000.0,Diesel,Individual,Manual,1.0
663,2017.0,744000,106000.0,Diesel,Individual,Manual,1.0
664,2008.0,120000,100000.0,Petrol,Individual,Manual,1.0
665,2016.0,220000,60000.0,Petrol,Individual,Manual,3.0
666,2012.0,480000,120000.0,Diesel,Individual,Manual,4.0
667,2017.0,370000,82000.0,Petrol,Individual,Automatic,1.0
668,2003.0,55000,35000.0,Diesel,Individual,Manual,2.0
669,2011.0,260000,125000.0,Diesel,Individual,Manual,3.0
670,2015.0,350000,130000.0,Diesel,Individual,Manual,1.0
671,2012.0,170000,97000.0,CNG,Individual,Manual,2.0
672,2015.0,350000,90000.0,Petrol,Individual,Manual,2.0
673,2009.0,250000,60000.0,Petrol,Individual,Manual,3.0
674,2013.0,170000,60000.0,Diesel,Individual,Manual,1.0
675,2019.0,550000,60000.0,Petrol,Individual,Manual,1.0
676,2017.0,400000,15000.0,Petrol,Individual,Manual,1.0
677,2011.0,120000,20000.0,Petrol,Individual,Manual,1.0
678,2010.0,275000,70000.0,Petrol,Individual,Manual,1.0
679,2016.0,285000,90000.0,Petrol,Individual,Manual,1.0
680,2016.0,900000,80000.0,Diesel,Individual,Manual,1.0
681,2013.0,620000,70000.0,Diesel,Individual,Manual,2.0
682,2018.0,650000,15000.0,Petrol,Individual,Manual,1.0
683,2014.0,500000,35000.0,Petrol,Individual,Manual,1.0
684,2009.0,250000,120000.0,Diesel,Individual,Manual,2.0
685,2018.0,950000,15000.0,Diesel,Individual,Manual,2.0
686,2015.0,320000,60000.0,Petrol,Individual,Manual,1.0
687,2016.0,350000,90000.0,Diesel,Individual,Manual,1.0
688,2015.0,400000,90000.0,Petrol,Individual,Manual,1.0
689,2009.0,250000,72000.0,Diesel,Individual,Manual,2.0
690,2001.0,52000,50000.0,Petrol,Individual,Manual,3.0
691,2017.0,1200000,50000.0,Diesel,Individual,Automatic,1.0
692,2011.0,450000,60000.0,Petrol,Individual,Automatic,3.0
693,2018.0,615000,40000.0,Petrol,Individual,Manual,1.0
694,2012.0,400000,60000.0,Diesel,Individual,Manual,2.0
695,2013.0,60000,40000.0,Petrol,Individual,Manual,1.0
696,2015.0,600000,45000.0,Petrol,Individual,Manual,1.0
697,2010.0,110000,110000.0,Petrol,Individual,Manual,1.0
698,2013.0,175000,80000.0,Petrol,Individual,Manual,1.0
699,2011.0,325000,100000.0,Diesel,Individual,Manual,2.0
700,2017.0,425000,90000.0,Diesel,Individual,Manual,1.0
701,2009.0,160000,70000.0,CNG,Individual,Manual,3.0
702,2007.0,100000,80000.0,Petrol,Individual,Manual,3.0
703,2014.0,390000,110000.0,Diesel,Individual,Manual,2.0
704,2017.0,400000,50000.0,Petrol,Individual,Manual,1.0
705,2018.0,509999,5000.0,Petrol,Individual,Manual,1.0
706,2008.0,150000,90000.0,Petrol,Individual,Manual,3.0
707,2009.0,110000,120000.0,Petrol,Individual,Manual,1.0
708,2013.0,450000,80000.0,Diesel,Individual,Manual,1.0
709,2017.0,400000,60000.0,Petrol,Individual,Manual,2.0
710,2009.0,140000,120000.0,Petrol,Individual,Manual,1.0
711,2011.0,130000,90000.0,Diesel,Individual,Manual,1.0
712,2017.0,160000,50000.0,Petrol,Individual,Manual,1.0
713,2016.0,150000,60000.0,Petrol,Individual,Manual,1.0
714,2013.0,500000,100000.0,Diesel,Individual,Manual,2.0
715,2011.0,40000,60000.0,Petrol,Individual,Manual,1.0
716,2015.0,227000,70000.0,Diesel,Individual,Manual,2.0
717,2011.0,285000,50000.0,Diesel,Individual,Manual,2.0
718,2012.0,155000,60000.0,Petrol,Individual,Manual,2.0
719,2016.0,210000,30000.0,Petrol,Individual,Manual,1.0
720,2009.0,140000,80000.0,Petrol,Individual,Manual,2.0
721,2015.0,940000,128000.0,Diesel,Individual,Manual,1.0
722,2013.0,750000,80000.0,Diesel,Individual,Manual,1.0
723,2016.0,610000,100000.0,Diesel,Individual,Manual,1.0
724,2015.0,450000,50000.0,Diesel,Individual,Manual,1.0
725,2012.0,409999,60000.0,Diesel,Individual,Manual,1.0
726,2018.0,100000,60000.0,Petrol,Individual,Manual,1.0
727,2018.0,300000,10500.0,Petrol,Individual,Manual,1.0
728,2013.0,400000,107000.0,Diesel,Individual,Manual,1.0
729,2010.0,210000,60000.0,Petrol,Individual,Manual,2.0
730,2006.0,90000,120000.0,Petrol,Individual,Manual,2.0
731,2010.0,222000,70000.0,Petrol,Individual,Manual,1.0
732,2015.0,240000,50000.0,Petrol,Individual,Manual,2.0
733,2013.0,450000,70000.0,Diesel,Individual,Manual,2.0
734,2012.0,225000,110000.0,Diesel,Individual,Manual,2.0
735,2016.0,239000,60000.0,Petrol,Dealer,Manual,1.0
736,2012.0,385000,52000.0,Diesel,Individual,Manual,1.0
737,2014.0,600000,46507.0,Diesel,Trustmark Dealer,Manual,1.0
738,2012.0,735000,55300.0,Diesel,Dealer,Automatic,1.0
739,2012.0,285000,74300.0,Diesel,Dealer,Manual,1.0
740,2010.0,350000,48781.0,Petrol,Dealer,Manual,1.0
741,2014.0,290000,87620.0,Diesel,Dealer,Automatic,1.0
742,2017.0,890000,40219.0,Diesel,Dealer,Automatic,1.0
743,2011.0,385000,11473.0,Petrol,Dealer,Manual,1.0
744,2017.0,425000,8352.0,Petrol,Dealer,Manual,1.0
745,2017.0,525000,9745.0,Petrol,Dealer,Automatic,1.0
746,2017.0,550000,9748.0,Petrol,Dealer,Manual,1.0
747,2012.0,271000,49000.0,Petrol,Dealer,Manual,1.0
748,2015.0,490000,31080.0,Petrol,Dealer,Manual,1.0
749,2014.0,260000,37605.0,Petrol,Dealer,Manual,1.0
750,2014.0,455000,55850.0,Diesel,Dealer,Manual,1.0
751,2010.0,75000,58850.0,Petrol,Dealer,Manual,1.0
752,2015.0,421000,23839.0,Petrol,Dealer,Manual,1.0
753,2016.0,550000,54000.0,Diesel,Dealer,Manual,1.0
754,2013.0,330000,38000.0,Petrol,Dealer,Automatic,1.0
755,2012.0,390000,45454.0,Diesel,Dealer,Manual,1.0
756,2015.0,599000,46957.0,Diesel,Dealer,Automatic,1.0
757,2007.0,110000,60000.0,Petrol,Individual,Manual,1.0
758,2016.0,250000,25000.0,Petrol,Individual,Manual,1.0
759,2012.0,600000,110000.0,Diesel,Individual,Manual,4.0
760,2008.0,80000,90000.0,Petrol,Individual,Manual,1.0
761,2019.0,350000,5000.0,Petrol,Individual,Manual,1.0
762,2015.0,475000,60000.0,Diesel,Individual,Manual,1.0
763,2018.0,500000,50000.0,Diesel,Individual,Manual,1.0
764,2014.0,250000,120000.0,Diesel,Individual,Manual,1.0
765,2005.0,100000,120000.0,Diesel,Individual,Manual,2.0
766,2005.0,95000,120000.0,Petrol,Individual,Manual,2.0
767,2015.0,409999,58000.0,Diesel,Individual,Manual,1.0
768,2018.0,1050000,35000.0,Diesel,Individual,Manual,1.0
769,2017.0,320000,30000.0,Petrol,Individual,Manual,1.0
770,2019.0,1000000,10000.0,Diesel,Individual,Manual,1.0
771,2018.0,950000,20000.0,Diesel,Individual,Manual,1.0
772,2018.0,750000,50000.0,Diesel,Individual,Manual,1.0
773,2014.0,220000,42000.0,Petrol,Individual,Manual,1.0
774,2017.0,1000000,50000.0,Diesel,Individual,Manual,1.0
775,2017.0,660000,116000.0,Diesel,Individual,Manual,1.0
776,2015.0,716000,100000.0,Diesel,Individual,Manual,1.0
777,2015.0,675000,66000.0,Petrol,Individual,Manual,1.0
778,2010.0,385000,110000.0,Diesel,Individual,Manual,3.0
779,2014.0,325000,70000.0,Diesel,Individual,Manual,1.0
780,2015.0,950000,60000.0,Diesel,Individual,Manual,1.0
781,2007.0,400000,110000.0,Diesel,Individual,Automatic,4.0
782,2014.0,250000,25000.0,Diesel,Individual,Manual,1.0
783,2014.0,210000,20000.0,Petrol,Individual,Manual,1.0
784,2011.0,147000,110000.0,Petrol,Individual,Manual,2.0
785,2018.0,725000,26350.0,Diesel,Individual,Manual,1.0
786,2012.0,550000,90000.0,Diesel,Individual,Manual,1.0
787,2016.0,475000,25000.0,Petrol,Individual,Manual,1.0
788,2014.0,250000,50000.0,Petrol,Individual,Manual,2.0
789,2006.0,70000,60000.0,Petrol,Individual,Manual,2.0
790,2012.0,160000,70000.0,Petrol,Individual,Manual,3.0
791,2011.0,1000000,90000.0,Diesel,Individual,Automatic,2.0
792,2001.0,68000,70000.0,Petrol,Individual,Manual,1.0
793,2017.0,500000,26500.0,Petrol,Individual,Manual,1.0
794,2020.0,1050000,10000.0,Diesel,Individual,Manual,1.0
795,2017.0,900000,50000.0,Diesel,Individual,Manual,1.0
796,2019.0,550000,25000.0,Diesel,Individual,Manual,1.0
797,2007.0,100000,52000.0,Petrol,Individual,Manual,2.0
798,2013.0,300000,90000.0,Diesel,Individual,Manual,1.0
799,2011.0,140000,60000.0,Diesel,Individual,Manual,2.0
800,2018.0,550000,35000.0,Petrol,Individual,Manual,1.0
801,2012.0,650000,71042.0,Diesel,Dealer,Manual,1.0
802,2011.0,195000,133564.0,Diesel,Dealer,Manual,1.0
803,2018.0,1140000,23038.0,Petrol,Trustmark Dealer,Automatic,1.0
804,2011.0,95000,70000.0,Diesel,Individual,Manual,1.0
805,2017.0,550000,19890.0,Diesel,Dealer,Automatic,1.0
806,2016.0,239000,41000.0,Petrol,Individual,Manual,1.0
807,2017.0,585000,60000.0,Petrol,Trustmark Dealer,Manual,1.0
808,2018.0,825000,11212.0,Petrol,Trustmark Dealer,Automatic,1.0
809,2013.0,280000,52000.0,Diesel,Dealer,Manual,1.0
810,2016.0,725000,49217.0,Petrol,Trustmark Dealer,Manual,1.0
811,2015.0,300000,90000.0,Diesel,Individual,Manual,1.0
812,2014.0,375000,70000.0,Petrol,Individual,Manual,1.0
813,2003.0,310000,90000.0,Petrol,Individual,Manual,4.0
814,2012.0,400000,80000.0,Diesel,Individual,Manual,2.0
815,2014.0,550000,80000.0,Diesel,Individual,Manual,2.0
816,2018.0,270000,20000.0,Petrol,Individual,Manual,1.0
817,2012.0,555000,110000.0,Diesel,Individual,Manual,2.0
818,2013.0,500000,60000.0,Diesel,Individual,Manual,2.0
819,2010.0,400000,130000.0,Diesel,Individual,Automatic,2.0
820,2017.0,280000,28838.0,Petrol,Individual,Manual,1.0
821,2006.0,55000,100000.0,Diesel,Individual,Manual,1.0
822,2014.0,250000,50000.0,Petrol,Individual,Manual,1.0
823,2007.0,95000,100000.0,Diesel,Individual,Manual,2.0
824,2014.0,725000,135000.0,Diesel,Individual,Manual,2.0
825,2015.0,320000,60000.0,Diesel,Individual,Manual,3.0
